feature,importance
VALUE_x,0.7252115442072428
AFLT_LOW,0.7250617188642794
GTRK_OPEN,0.7247325404304608
KRKN_LOW,0.7233981562272426
IMOEX_LOW,0.7221310478263484
ABRD_HIGH,0.7206546240332062
MTLR_LOW,0.7204511825816428
MRSB_CLOSE,0.719880351775729
NAUK_LOW,0.7158221402527735
BRV5_OPEN,0.7156615867847552
EELT_HIGH,0.7151800225551873
LEAS_OPEN,0.7114329423640333
RTGZ_CLOSE,0.7104905098243862
SOFL_CLOSE,0.7073234280830442
VSMO_HIGH,0.7061146973298529
KGKCP_HIGH,0.7025811371078085
NFAZ_VOLUME,0.7022283917076835
ELFV_LOW,0.7018768896175404
RTSB_LOW,0.7016194031701978
VSYDP_OPEN,0.7011646109820017
RTSB_OPEN,0.7004223518054076
MSRS_CLOSE,0.6997751951277692
UWGN_VOLUME,0.6979060417860045
ABRD_CLOSE,0.6978509011233371
VGSB_HIGH,0.6947688324071396
ABRD_LOW,0.692211607557545
OGKB_CLOSE,0.6911066628731143
MRKY_HIGH,0.6897502372250287
MVID_HIGH,0.6889932556745132
NMTP_CLOSE,0.6884281769354358
TASB_CLOSE,0.6841816376230181
GAZA_OPEN,0.6829932766854984
PIKK_CLOSE,0.6826944587975426
RGSS_VOLUME,0.6826216794215219
KBSB_LOW,0.681265516099877
KRSBP_OPEN,0.6808830413083401
SNGS_CLOSE,0.6780104125898045
MRSB_HIGH,0.6779050838699444
PLZL_OPEN,0.6776936661618201
CBOM_CLOSE,0.6767831927694631
VSYD_OPEN,0.676088204847589
T_LOW,0.675798262837907
YRSBP_CLOSE,0.6749374242661736
TNSE_VOLUME,0.6747427180640594
SAGO_HIGH,0.6745865007424513
IGST_LOW,0.6727259315387345
ZAYM_CLOSE,0.6721423977532996
SBER_HIGH,0.672076801669626
BANEP_LOW,0.67177860712275
UGLD_HIGH,0.6686937108823899
NKNCP_OPEN,0.6669249627158068
LVHK_VOLUME,0.6667025582315319
DZRD_HIGH,0.6647593402820323
TATN_OPEN,0.6633876364196978
RTKM_OPEN,0.6631027381849012
RDRB_CLOSE,0.6622127790226161
FLOT_LOW,0.6614210941465523
MFGS_HIGH,0.6612248008868883
YKENP_OPEN,0.6599861054638492
NVTK_HIGH,0.6594111111567461
SAREP_LOW,0.6582545677192043
CHMK_HIGH,0.6582519896700546
KOGK_HIGH,0.6576482158451372
SBER_LOW,0.6570917264120015
TORS_VOLUME,0.6569093643073652
WTCMP_CLOSE,0.6548365571502548
APRI_CLOSE,0.6546204747589393
SLEN_HIGH,0.6545514075242232
GAZA_HIGH,0.6544088573760646
DZRDP_HIGH,0.6543083152007992
TORS_CLOSE,0.6538955240274213
KMEZ_CLOSE,0.6517173714385778
KAZTP_OPEN,0.6509150725616953
POSI_OPEN,0.6499235242785177
NVTK_CLOSE,0.6495333164822975
KRKN_HIGH,0.648348260456006
NNSBP_VOLUME,0.6432393932374434
KGKCP_CLOSE,0.6419791302717338
WTCM_OPEN,0.6416921906109353
TORSP_CLOSE,0.6401767068176826
